Tanggal,Unit Layanan Medis,Diagnosis Primer,Code,Kecamatan,total_pasien,block_code,cluster,jumlah_pasien_wilayah_scaled_scaled,Lat,Long,Bulan,Nama_Bulan,Tahun
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Pangandaran,1105,lens,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Parigi,862,lens,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,"Disorder of eye and adnexa, unspecified",H57.9,Padaherang,578,Other disorders of eye and adnexa,0,-0.379565967,-7.549917432,108.4216188,10,Oktober,2023
2023-10-01,Mata,"Disorder of cornea, unspecified",H18.9,Pangandaran,1105,"sclera, cornea, iris and ciliary body",1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Exomphalos,Q79.2,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Pangandaran,1105,lens,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Blepharitis,H01.0,Pangandaran,1105,"eyelid, lacrimal system and orbit",1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Mangunjaya,230,Presence of other functional implants,2,-1.624789478,-7.486361775,108.694796,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cigugur,253,Presence of other functional implants,2,-1.542490223,-7.683333,108.65,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Disorders of orbit,H05,Cigugur,253,"eyelid, lacrimal system and orbit",2,-1.542490223,-7.683333,108.65,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Kalipucang,733,lens,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Cijulang,343,lens,2,-1.22044966,-7.727417462,108.4725217,10,Oktober,2023
2023-10-01,Mata,"Disorder of refraction, unspecified",H52.7,Cigugur,253,"ocular muscles, binocular movement, accommodation and refraction",2,-1.542490223,-7.683333,108.65,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Scleritis,H15.0,Kalipucang,733,"sclera, cornea, iris and ciliary body",3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Keratoconjunctivitis,H16.2,Parigi,862,"sclera, cornea, iris and ciliary body",3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Other visual disturbances,H53.8,Cigugur,253,Visual disturbances and blindness,2,-1.542490223,-7.683333,108.65,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Optic neuritis,H46,Kalipucang,733,optic nerve and visual pathways,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Traumatic cataract,H26.1,Kalipucang,733,lens,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Headache,R51,Pangandaran,1105,Other,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,"Keratitis, unspecified",H16.9,Parigi,862,"sclera, cornea, iris and ciliary body",3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Presbyopia,H52.4,Pangandaran,1105,"ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,"Disorder of refraction, unspecified",H52.7,Padaherang,578,"ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188,10,Oktober,2023
2023-10-01,Mata,"Chorioretinal inflammation, unspecified",H30.9,Cimerak,544,choroid and retina,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,Injury of cranial nerves,S04,Sidamulih,556,Other,0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,"Visual disturbance, unspecified",H53.9,Kalipucang,733,Visual disturbances and blindness,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,"Disorder of cornea, unspecified",H18.9,Cimerak,544,"sclera, cornea, iris and ciliary body",0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Aphakia,H27.0,Sidamulih,556,lens,0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,"Keratitis, unspecified",H16.9,Cimerak,544,"sclera, cornea, iris and ciliary body",0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,"Disorder of eyelid, unspecified",H02.9,Sidamulih,556,"eyelid, lacrimal system and orbit",0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,Other endophthalmitis,H44.1,Padaherang,578,vitreous body and globe,0,-0.379565967,-7.549917432,108.4216188,10,Oktober,2023
2023-10-01,Mata,"Keratitis, unspecified",H16.9,Langkaplancar,299,"sclera, cornea, iris and ciliary body",2,-1.377891713,-7.486361775,108.694796,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,"Disorder of refraction, unspecified",H52.7,Pangandaran,1105,"ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,"Glaucoma, unspecified",H40.9,Kalipucang,733,Glaucoma,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Parigi,862,lens,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,"Keratitis, unspecified",H16.9,Parigi,862,"sclera, cornea, iris and ciliary body",3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Cijulang,343,lens,2,-1.22044966,-7.727417462,108.4725217,10,Oktober,2023
2023-10-01,Mata,Corneal ulcer,H16.0,Cigugur,253,"sclera, cornea, iris and ciliary body",2,-1.542490223,-7.683333,108.65,10,Oktober,2023
2023-10-01,Mata,"Senile cataract, unspecified",H25.9,Parigi,862,lens,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Presbyopia,H52.4,Kalipucang,733,"ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,"Disorder of refraction, unspecified",H52.7,Padaherang,578,"ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,Myopia,H52.1,Sidamulih,556,"ocular muscles, binocular movement, accommodation and refraction",0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,Myopia,H52.1,Kalipucang,733,"ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,"Disorder of globe, unspecified",H44.9,Kalipucang,733,vitreous body and globe,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Blepharoconjunctivitis,H10.5,Padaherang,578,conjunctiva,0,-0.379565967,-7.549917432,108.4216188,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Other retinal detachments,H33.5,Pangandaran,1105,choroid and retina,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,With ophthalmic complications,E11.3,Cijulang,343,Other,2,-1.22044966,-7.727417462,108.4725217,10,Oktober,2023
2023-10-01,Mata,Pterygium,H11.0,Pangandaran,1105,conjunctiva,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Keratitis,H16,Kalipucang,733,"sclera, cornea, iris and ciliary body",3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Senile cataract,H25,Cimerak,544,lens,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cijulang,343,Presence of other functional implants,2,-1.22044966,-7.727417462,108.4725217,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Senile cataract,H25,Cigugur,253,lens,2,-1.542490223,-7.683333,108.65,10,Oktober,2023
2023-10-01,Mata,Aphakia,H27.0,Cijulang,343,lens,2,-1.22044966,-7.727417462,108.4725217,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Glaucoma,H40,Pangandaran,1105,Glaucoma,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Senile cataract,H25,Cimerak,544,lens,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Blepharoconjunctivitis,H10.5,Kalipucang,733,conjunctiva,3,0.175059448,-7.646028349,108.6953381,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,Conjunctivitis,H10,Pangandaran,1105,conjunctiva,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,10,Oktober,2023
2023-10-01,Mata,With ophthalmic complications,E11.3,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Other glaucoma,H40.8,Parigi,862,Glaucoma,3,0.636650922,-7.641850648,108.5109654,10,Oktober,2023
2023-10-01,Mata,Injury of cranial nerves,S04,Sidamulih,556,Other,0,-0.458286993,-7.642151948,108.6062757,10,Oktober,2023
2023-10-01,Mata,Senile cataract,H25,Langkaplancar,299,lens,2,-1.377891713,-7.486361775,108.694796,10,Oktober,2023
2023-10-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Presbyopia,H52.4,Cimerak,544,"ocular muscles, binocular movement, accommodation and refraction",0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Senile cataract,H25,Cimerak,544,lens,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Senile cataract,H25,Cimerak,544,lens,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-10-01,Mata,Senile cataract,H25,Cimerak,544,lens,0,-0.501225735,-7.75108096,108.4391362,10,Oktober,2023
2023-11-01,Mata,Conjunctival degenerations and deposits,H11.1,Cimerak,544,conjunctiva,0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Pterygium,H11.0,Cijulang,343,conjunctiva,2,-1.22044966,-7.727417462,108.4725217,11,November,2023
2023-11-01,Mata,"Disorder of refraction, unspecified",H52.7,Sidamulih,556,"ocular muscles, binocular movement, accommodation and refraction",0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Other specified disorders of eye and adnexa,H57.8,Pangandaran,1105,Other disorders of eye and adnexa,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,"Injury of eye and orbit, unspecified",S05.9,Kalipucang,733,Other,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Sidamulih,556,lens,0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,Primary open-angle glaucoma,H40.1,Kalipucang,733,Glaucoma,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presbyopia,H52.4,Padaherang,578,"ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Primary open-angle glaucoma,H40.1,Parigi,862,Glaucoma,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,"Disorder of refraction, unspecified",H52.7,Padaherang,578,"ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,"Disorder of refraction, unspecified",H52.7,Cimerak,544,"ocular muscles, binocular movement, accommodation and refraction",0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,Pterygium,H11.0,Padaherang,578,conjunctiva,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Kalipucang,733,lens,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Pterygium,H11.0,Parigi,862,conjunctiva,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796,11,November,2023
2023-11-01,Mata,Pterygium,H11.0,Kalipucang,733,conjunctiva,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Exophthalmic conditions,H05.2,Parigi,862,"eyelid, lacrimal system and orbit",3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Primary angle-closure glaucoma,H40.2,Langkaplancar,299,Glaucoma,2,-1.377891713,-7.486361775,108.694796,11,November,2023
2023-11-01,Mata,Thyrotoxicosis with diffuse goitre,E05.0,Kalipucang,733,Other,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Padaherang,578,lens,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Chronic inflammatory disorders of orbit,H05.1,Kalipucang,733,"eyelid, lacrimal system and orbit",3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Pterygium,H11.0,Cimerak,544,conjunctiva,0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,Primary open-angle glaucoma,H40.1,Cimerak,544,Glaucoma,0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Cigugur,253,lens,2,-1.542490223,-7.683333,108.65,11,November,2023
2023-11-01,Mata,With ophthalmic complications,E11.3,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,"Disorder of eyelid, unspecified",H02.9,Pangandaran,1105,"eyelid, lacrimal system and orbit",1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Presbyopia,H52.4,Parigi,862,"ocular muscles, binocular movement, accommodation and refraction",3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Optic atrophy,H47.2,Kalipucang,733,optic nerve and visual pathways,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Cijulang,343,Presence of other functional implants,2,-1.22044966,-7.727417462,108.4725217,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Kalipucang,733,lens,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,"Disorder of globe, unspecified",H44.9,Padaherang,578,vitreous body and globe,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Pangandaran,1105,lens,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,"Disorder of refraction, unspecified",H52.7,Pangandaran,1105,"ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Conjunctival degenerations and deposits,H11.1,Padaherang,578,conjunctiva,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,"Glaucoma, unspecified",H40.9,Parigi,862,Glaucoma,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Optic atrophy,H47.2,Cigugur,253,optic nerve and visual pathways,2,-1.542490223,-7.683333,108.65,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Myopia,H52.1,Cigugur,253,"ocular muscles, binocular movement, accommodation and refraction",2,-1.542490223,-7.683333,108.65,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Padaherang,578,lens,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Background retinopathy and retinal vascular changes,H35.0,Cimerak,544,choroid and retina,0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,With ophthalmic complications,E11.3,Pangandaran,1105,Other,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Chalazion,H00.1,Kalipucang,733,"eyelid, lacrimal system and orbit",3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Aphakia,H27.0,Sidamulih,556,lens,0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,Astigmatism,H52.2,Mangunjaya,230,"ocular muscles, binocular movement, accommodation and refraction",2,-1.624789478,-7.486361775,108.694796,11,November,2023
2023-11-01,Mata,Myopia,H52.1,Mangunjaya,230,"ocular muscles, binocular movement, accommodation and refraction",2,-1.624789478,-7.486361775,108.694796,11,November,2023
2023-11-01,Mata,Enophthalmos,H05.4,Sidamulih,556,"eyelid, lacrimal system and orbit",0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,Presbyopia,H52.4,Kalipucang,733,"ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presbyopia,H52.4,Kalipucang,733,"ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Keratopathy (bullous aphakic) following cataract surgery,H59.0,Parigi,862,Other disorders of eye and adnexa,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Cijulang,343,lens,2,-1.22044966,-7.727417462,108.4725217,11,November,2023
2023-11-01,Mata,"Conjunctivitis, unspecified",H10.9,Pangandaran,1105,conjunctiva,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Parigi,862,lens,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Langkaplancar,299,lens,2,-1.377891713,-7.486361775,108.694796,11,November,2023
2023-11-01,Mata,"Senile cataract, unspecified",H25.9,Padaherang,578,lens,0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Injury of conjunctiva and corneal abrasion without mention of foreign body,S05.0,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Corneal ulcer,H16.0,Cigugur,253,"sclera, cornea, iris and ciliary body",2,-1.542490223,-7.683333,108.65,11,November,2023
2023-11-01,Mata,"Conjunctivitis, unspecified",H10.9,Kalipucang,733,conjunctiva,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Essential (primary) hypertension,I10,Cimerak,544,Other,0,-0.501225735,-7.75108096,108.4391362,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Cijulang,343,Presence of other functional implants,2,-1.22044966,-7.727417462,108.4725217,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,11,November,2023
2023-11-01,Mata,"Conjunctivitis, unspecified",H10.9,Pangandaran,1105,conjunctiva,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Astigmatism,H52.2,Pangandaran,1105,"ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Optic atrophy,H47.2,Parigi,862,optic nerve and visual pathways,3,0.636650922,-7.641850648,108.5109654,11,November,2023
2023-11-01,Mata,Myopia,H52.1,Padaherang,578,"ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188,11,November,2023
2023-11-01,Mata,Optic neuritis,H46,Kalipucang,733,optic nerve and visual pathways,3,0.175059448,-7.646028349,108.6953381,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796,11,November,2023
2023-11-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Optic atrophy,H47.2,Pangandaran,1105,optic nerve and visual pathways,1,1.506160443,-7.683333,108.7526647,11,November,2023
2023-11-01,Mata,Other retinal detachments,H33.5,Pangandaran,1105,choroid and retina,1,1.506160443,-7.683333,108.7526647,11,November,2023
